capa,cabeza,bits,ph_mejor,comp_unico,comp_min_por_cabeza,muestra_compartida,mejora_relativa,mejora_implementacion_vieja
5,11,8,0.009581605959627,0.0097838570194226,0.0096519348290359,13,0.02067191490984577,0.007286504794596236
5,12,4,0.1755416044887841,0.1770809777584761,0.174837792089321,13,0.008693047040837894,-0.004025516400387489
5,12,8,0.0096700547750166,0.0097600083959321,0.0095915195424274,13,0.009216551591594105,-0.008187986506393045
5,13,4,0.1759364251665857,0.1755210568617424,0.1738337863325886,13,-0.002366487031641301,-0.012095685645218566
5,13,8,0.0096484964732084,0.0096465822524852,0.0095495259459339,13,-0.00019843512169373894,-0.010363920453731124
5,14,4,0.1736578292948605,0.1736041916557992,0.1736041916557992,13,-0.0003089651151260517,-0.0003089651151260517
5,14,8,0.0095273492790071,0.0095305863731643,0.0095305863731643,13,0.000339653199756486,0.000339653199756486
5,15,4,0.1756024849204388,0.1769232628811901,0.1757988887221522,13,0.00746525888818943,0.0011172072994375711
5,15,8,0.0096444892926135,0.0096985507843432,0.0096570046333166,13,0.005574182466206556,0.0012959857821671441
6,0,4,0.174518930788546,0.1768149064423878,0.1719883843415004,10,0.012985192821341099,-0.014713472986762482
6,0,8,0.0095731526919659,0.0097484142727577,0.0094542396770994,7,0.017978470742834162,-0.012577744898358835
6,1,4,0.1773491843985391,0.1791668750896068,0.1769629055251488,10,0.010145238566886896,-0.002182823977963149
6,1,8,0.0097427028825837,0.0099302057609972,0.0097161484402844,7,0.01888207383878736,-0.002733021470647906
6,2,4,0.1779321477197927,0.1795231541214771,0.1775587163584884,10,0.008862402231457048,-0.002103142943150969
6,2,8,0.0097374056781068,0.0097165514291551,0.0097165514291551,7,-0.002146260337708301,-0.002146260337708301
6,3,4,0.1763548944890716,0.1790768353806481,0.1777727662688464,10,0.015199849192055978,0.007975753595635312
6,3,8,0.0096977181182521,0.0098255322643767,0.0097771154980322,7,0.013008368675150726,0.008120736611537407
6,4,4,0.1775031629582025,0.1806746146582505,0.1765224325442252,10,0.017553388482642377,-0.005555840126617345
6,4,8,0.0097246098238598,0.0097035963770715,0.0097035963770715,7,-0.002165531826730937,-0.002165531826730937
6,5,4,0.1740525103112308,0.1774065093268153,0.1744060942589344,10,0.018905726899827526,0.0020273600484318364
6,5,8,0.0095703256282564,0.0096868088707789,0.0096027992701531,7,0.012024934534827328,0.003381684963220403
6,6,4,0.1731388250689201,0.1782738172106109,0.1750594624893746,10,0.028803961355830368,0.010971343069050508
6,6,8,0.0095321620368956,0.0097086775289559,0.0096256212193821,7,0.018181208669651203,0.009709418265733493
6,7,4,0.1682033645112475,0.1666995714835919,0.1666995714835919,10,-0.009020977164321146,-0.009020977164321146
