capa,cabeza,bits,ratio_q1,veredicto
22,0,8,1.0177212613008426,estrecho
22,1,4,1.0275650054967764,estrecho
22,1,8,1.024015038600726,estrecho
22,2,4,1.0402563500870508,estrecho
22,2,8,1.0421840033486847,estrecho
22,3,4,1.0240729225016398,estrecho
22,3,8,1.0254471668306493,estrecho
22,4,4,1.051544412516279,estrecho
22,4,8,1.0478744307059882,estrecho
22,5,4,1.014885896051243,estrecho
22,5,8,1.0098095986290931,estrecho
22,6,4,1.0235725880550601,estrecho
22,6,8,1.0291646859430759,estrecho
22,7,4,1.0364393542915813,estrecho
22,7,8,1.0367860638412667,estrecho
22,8,4,1.0252521693498378,estrecho
22,8,8,1.0283118830826756,estrecho
22,9,4,1.0135569427513513,estrecho
22,9,8,1.0164995532492314,estrecho
22,10,4,1.026342928574033,estrecho
22,10,8,1.0248186306044442,estrecho
22,11,4,1.0236796097785819,estrecho
22,11,8,1.0305994127718756,estrecho
22,12,4,1.031270522394315,estrecho
22,12,8,1.0357081137567372,estrecho
22,13,4,1.0146584645242402,estrecho
22,13,8,1.0126021448072344,estrecho
22,14,4,1.0215763610563118,estrecho
22,14,8,1.0157323407759444,estrecho
22,15,4,0.998997389262581,estrecho
22,15,8,0.9942976472206699,estrecho
23,0,4,1.0236399045746598,estrecho
23,0,8,1.0248758799480993,estrecho
23,1,4,1.0369140522633116,estrecho
23,1,8,1.0366496747790563,estrecho
23,2,4,1.0402240792089879,estrecho
23,2,8,1.0377972788947583,estrecho
23,3,4,1.0206254568112396,estrecho
23,3,8,1.0225971188028453,estrecho
23,4,4,1.0150885878145202,estrecho
23,4,8,1.012884290072735,estrecho
23,5,4,1.0289328891636862,estrecho
23,5,8,1.0251290918204055,estrecho
23,6,4,1.0158387784202514,estrecho
23,6,8,1.0217384187338838,estrecho
23,7,4,1.0427295526140468,estrecho
23,7,8,1.041735576910862,estrecho
23,8,4,1.0242276768466703,estrecho
23,8,8,1.0215004736607112,estrecho
23,9,4,1.0273836908775404,estrecho
23,9,8,1.0245839492230846,estrecho
23,10,4,1.019229396416465,estrecho
23,10,8,1.017773370874419,estrecho
23,11,4,1.032113639524822,estrecho
23,11,8,1.0346886078131723,estrecho
23,12,4,1.0281637255769984,estrecho
23,12,8,1.0302046773492528,estrecho
23,13,4,1.0167563744018142,estrecho
23,13,8,1.0206556232371666,estrecho
23,14,4,1.030895019713995,estrecho
23,14,8,1.0218136426641835,estrecho
23,15,4,1.0167028586442843,estrecho
23,15,8,1.0176955673975931,estrecho
